Cut sets,BE1,BE10,BE11,BE12,BE2,BE3,BE4,BE5,BE6,BE7,BE8,BE9,T,N
3174,1,1,0,0,0,1,1,0,0,1,1,0,1,18
3175,1,1,0,0,0,1,1,0,0,1,1,1,1,29
3176,1,1,0,0,0,1,1,0,1,0,0,0,0,18
3177,1,1,0,0,0,1,1,0,1,0,0,1,1,25
3178,1,1,0,0,0,1,1,0,1,0,1,0,1,22
3179,1,1,0,0,0,1,1,0,1,0,1,1,1,28
3180,1,1,0,0,0,1,1,0,1,1,0,0,0,24
3181,1,1,0,0,0,1,1,0,1,1,0,1,1,29
3182,1,1,0,0,0,1,1,0,1,1,1,0,1,29
3183,1,1,0,0,0,1,1,0,1,1,1,1,1,25
3184,1,1,0,0,0,1,1,1,0,0,0,0,1,28
3185,1,1,0,0,0,1,1,1,0,0,0,1,1,31
3186,1,1,0,0,0,1,1,1,0,0,1,0,1,30
3187,1,1,0,0,0,1,1,1,0,0,1,1,1,26
3188,1,1,0,0,0,1,1,1,0,1,0,0,1,19
3189,1,1,0,0,0,1,1,1,0,1,0,1,1,20
3190,1,1,0,0,0,1,1,1,0,1,1,0,1,22
3191,1,1,0,0,0,1,1,1,0,1,1,1,1,15
3192,1,1,0,0,0,1,1,1,1,0,0,0,1,21
3193,1,1,0,0,0,1,1,1,1,0,0,1,1,27
3194,1,1,0,0,0,1,1,1,1,0,1,0,1,15
3195,1,1,0,0,0,1,1,1,1,0,1,1,1,21
3196,1,1,0,0,0,1,1,1,1,1,0,0,1,23
3197,1,1,0,0,0,1,1,1,1,1,0,1,1,21
3198,1,1,0,0,0,1,1,1,1,1,1,0,1,27
3199,1,1,0,0,0,1,1,1,1,1,1,1,1,22
3200,1,1,0,0,1,0,0,0,0,0,0,0,0,16
3201,1,1,0,0,1,0,0,0,0,0,0,1,0,24
3202,1,1,0,0,1,0,0,0,0,0,1,0,0,19
3203,1,1,0,0,1,0,0,0,0,0,1,1,0,29
3204,1,1,0,0,1,0,0,0,0,1,0,0,0,23
3205,1,1,0,0,1,0,0,0,0,1,0,1,1,34
3206,1,1,0,0,1,0,0,0,0,1,1,0,1,21
3207,1,1,0,0,1,0,0,0,0,1,1,1,1,27
3208,1,1,0,0,1,0,0,0,1,0,0,0,0,14
3209,1,1,0,0,1,0,0,0,1,0,0,1,1,23
3210,1,1,0,0,1,0,0,0,1,0,1,0,1,16
3211,1,1,0,0,1,0,0,0,1,0,1,1,1,27
3212,1,1,0,0,1,0,0,0,1,1,0,0,0,24
3213,1,1,0,0,1,0,0,0,1,1,0,1,1,28
3214,1,1,0,0,1,0,0,0,1,1,1,0,1,23
3215,1,1,0,0,1,0,0,0,1,1,1,1,1,28
3216,1,1,0,0,1,0,0,1,0,0,0,0,0,30
3217,1,1,0,0,1,0,0,1,0,0,0,1,0,20
3218,1,1,0,0,1,0,0,1,0,0,1,0,0,38
3219,1,1,0,0,1,0,0,1,0,0,1,1,0,30
3220,1,1,0,0,1,0,0,1,0,1,0,0,0,23
3221,1,1,0,0,1,0,0,1,0,1,0,1,1,28
3222,1,1,0,0,1,0,0,1,0,1,1,0,1,25
3223,1,1,0,0,1,0,0,1,0,1,1,1,1,19
3224,1,1,0,0,1,0,0,1,1,0,0,0,0,39
3225,1,1,0,0,1,0,0,1,1,0,0,1,1,31
3226,1,1,0,0,1,0,0,1,1,0,1,0,1,31
3227,1,1,0,0,1,0,0,1,1,0,1,1,1,25
3228,1,1,0,0,1,0,0,1,1,1,0,0,0,26
3229,1,1,0,0,1,0,0,1,1,1,0,1,1,19
3230,1,1,0,0,1,0,0,1,1,1,1,0,1,23
3231,1,1,0,0,1,0,0,1,1,1,1,1,1,18
3232,1,1,0,0,1,0,1,0,0,0,0,0,0,16
3233,1,1,0,0,1,0,1,0,0,0,0,1,0,26
3234,1,1,0,0,1,0,1,0,0,0,1,0,0,26
3235,1,1,0,0,1,0,1,0,0,0,1,1,0,30
3236,1,1,0,0,1,0,1,0,0,1,0,0,0,23
3237,1,1,0,0,1,0,1,0,0,1,0,1,1,29
3238,1,1,0,0,1,0,1,0,0,1,1,0,1,22
3239,1,1,0,0,1,0,1,0,0,1,1,1,1,29
3240,1,1,0,0,1,0,1,0,1,0,0,0,0,20
3241,1,1,0,0,1,0,1,0,1,0,0,1,1,30
3242,1,1,0,0,1,0,1,0,1,0,1,0,1,26
3243,1,1,0,0,1,0,1,0,1,0,1,1,1,19
3244,1,1,0,0,1,0,1,0,1,1,0,0,0,26
3245,1,1,0,0,1,0,1,0,1,1,0,1,1,28
3246,1,1,0,0,1,0,1,0,1,1,1,0,1,33
3247,1,1,0,0,1,0,1,0,1,1,1,1,1,21
3248,1,1,0,0,1,0,1,1,0,0,0,0,1,23
3249,1,1,0,0,1,0,1,1,0,0,0,1,1,22
3250,1,1,0,0,1,0,1,1,0,0,1,0,1,24
3251,1,1,0,0,1,0,1,1,0,0,1,1,1,25
3252,1,1,0,0,1,0,1,1,0,1,0,0,1,23
3253,1,1,0,0,1,0,1,1,0,1,0,1,1,27
3254,1,1,0,0,1,0,1,1,0,1,1,0,1,21
3255,1,1,0,0,1,0,1,1,0,1,1,1,1,28
3256,1,1,0,0,1,0,1,1,1,0,0,0,1,30
3257,1,1,0,0,1,0,1,1,1,0,0,1,1,15
3258,1,1,0,0,1,0,1,1,1,0,1,0,1,25
3259,1,1,0,0,1,0,1,1,1,0,1,1,1,17
3260,1,1,0,0,1,0,1,1,1,1,0,0,1,26
3261,1,1,0,0,1,0,1,1,1,1,0,1,1,22
3262,1,1,0,0,1,0,1,1,1,1,1,0,1,28
3263,1,1,0,0,1,0,1,1,1,1,1,1,1,18
3264,1,1,0,0,1,1,0,0,0,0,0,0,0,22
3265,1,1,0,0,1,1,0,0,0,0,0,1,0,25
3266,1,1,0,0,1,1,0,0,0,0,1,0,0,32
3267,1,1,0,0,1,1,0,0,0,0,1,1,0,19
3268,1,1,0,0,1,1,0,0,0,1,0,0,0,24
3269,1,1,0,0,1,1,0,0,0,1,0,1,1,30
3270,1,1,0,0,1,1,0,0,0,1,1,0,1,23
3271,1,1,0,0,1,1,0,0,0,1,1,1,1,20
3272,1,1,0,0,1,1,0,0,1,0,0,0,0,17
3273,1,1,0,0,1,1,0,0,1,0,0,1,1,24
3274,1,1,0,0,1,1,0,0,1,0,1,0,1,26
3275,1,1,0,0,1,1,0,0,1,0,1,1,1,18
3276,1,1,0,0,1,1,0,0,1,1,0,0,0,35
3277,1,1,0,0,1,1,0,0,1,1,0,1,1,27
3278,1,1,0,0,1,1,0,0,1,1,1,0,1,25
3279,1,1,0,0,1,1,0,0,1,1,1,1,1,19
3280,1,1,0,0,1,1,0,1,0,0,0,0,1,24
3281,1,1,0,0,1,1,0,1,0,0,0,1,1,24
3282,1,1,0,0,1,1,0,1,0,0,1,0,1,22
3283,1,1,0,0,1,1,0,1,0,0,1,1,1,27
3284,1,1,0,0,1,1,0,1,0,1,0,0,1,29
3285,1,1,0,0,1,1,0,1,0,1,0,1,1,30
3286,1,1,0,0,1,1,0,1,0,1,1,0,1,25
3287,1,1,0,0,1,1,0,1,0,1,1,1,1,28
3288,1,1,0,0,1,1,0,1,1,0,0,0,1,24
3289,1,1,0,0,1,1,0,1,1,0,0,1,1,26
3290,1,1,0,0,1,1,0,1,1,0,1,0,1,23
3291,1,1,0,0,1,1,0,1,1,0,1,1,1,34
3292,1,1,0,0,1,1,0,1,1,1,0,0,1,14
3293,1,1,0,0,1,1,0,1,1,1,0,1,1,23
3294,1,1,0,0,1,1,0,1,1,1,1,0,1,18
3295,1,1,0,0,1,1,0,1,1,1,1,1,1,28
3296,1,1,0,0,1,1,1,0,0,0,0,0,0,27
3297,1,1,0,0,1,1,1,0,0,0,0,1,0,22
3298,1,1,0,0,1,1,1,0,0,0,1,0,0,29
3299,1,1,0,0,1,1,1,0,0,0,1,1,0,23
3300,1,1,0,0,1,1,1,0,0,1,0,0,0,14
3301,1,1,0,0,1,1,1,0,0,1,0,1,1,22
3302,1,1,0,0,1,1,1,0,0,1,1,0,1,26
3303,1,1,0,0,1,1,1,0,0,1,1,1,1,40
3304,1,1,0,0,1,1,1,0,1,0,0,0,0,27
3305,1,1,0,0,1,1,1,0,1,0,0,1,1,25
3306,1,1,0,0,1,1,1,0,1,0,1,0,1,26
3307,1,1,0,0,1,1,1,0,1,0,1,1,1,25
3308,1,1,0,0,1,1,1,0,1,1,0,0,0,27
3309,1,1,0,0,1,1,1,0,1,1,0,1,1,22
3310,1,1,0,0,1,1,1,0,1,1,1,0,1,33
3311,1,1,0,0,1,1,1,0,1,1,1,1,1,26
3312,1,1,0,0,1,1,1,1,0,0,0,0,1,17
3313,1,1,0,0,1,1,1,1,0,0,0,1,1,23
3314,1,1,0,0,1,1,1,1,0,0,1,0,1,21
3315,1,1,0,0,1,1,1,1,0,0,1,1,1,20
3316,1,1,0,0,1,1,1,1,0,1,0,0,1,20
3317,1,1,0,0,1,1,1,1,0,1,0,1,1,29
3318,1,1,0,0,1,1,1,1,0,1,1,0,1,19
3319,1,1,0,0,1,1,1,1,0,1,1,1,1,16
3320,1,1,0,0,1,1,1,1,1,0,0,0,1,23
3321,1,1,0,0,1,1,1,1,1,0,0,1,1,19
3322,1,1,0,0,1,1,1,1,1,0,1,0,1,29
3323,1,1,0,0,1,1,1,1,1,0,1,1,1,21
3324,1,1,0,0,1,1,1,1,1,1,0,0,1,29
3325,1,1,0,0,1,1,1,1,1,1,0,1,1,22
3326,1,1,0,0,1,1,1,1,1,1,1,0,1,27
3327,1,1,0,0,1,1,1,1,1,1,1,1,1,21
3328,1,1,0,1,0,0,0,0,0,0,0,0,1,25
3329,1,1,0,1,0,0,0,0,0,0,0,1,1,26
3330,1,1,0,1,0,0,0,0,0,0,1,0,1,28
3331,1,1,0,1,0,0,0,0,0,0,1,1,1,22
3332,1,1,0,1,0,0,0,0,0,1,0,0,1,18
3333,1,1,0,1,0,0,0,0,0,1,0,1,1,18
3334,1,1,0,1,0,0,0,0,0,1,1,0,1,30
3335,1,1,0,1,0,0,0,0,0,1,1,1,1,28
3336,1,1,0,1,0,0,0,0,1,0,0,0,1,18
3337,1,1,0,1,0,0,0,0,1,0,0,1,1,19
3338,1,1,0,1,0,0,0,0,1,0,1,0,1,28
3339,1,1,0,1,0,0,0,0,1,0,1,1,1,27
3340,1,1,0,1,0,0,0,0,1,1,0,0,1,28
3341,1,1,0,1,0,0,0,0,1,1,0,1,1,20
3342,1,1,0,1,0,0,0,0,1,1,1,0,1,22
3343,1,1,0,1,0,0,0,0,1,1,1,1,1,21
3344,1,1,0,1,0,0,0,1,0,0,0,0,1,19
3345,1,1,0,1,0,0,0,1,0,0,0,1,1,21
3346,1,1,0,1,0,0,0,1,0,0,1,0,1,22
3347,1,1,0,1,0,0,0,1,0,0,1,1,1,24
3348,1,1,0,1,0,0,0,1,0,1,0,0,1,25
3349,1,1,0,1,0,0,0,1,0,1,0,1,1,20
3350,1,1,0,1,0,0,0,1,0,1,1,0,1,22
3351,1,1,0,1,0,0,0,1,0,1,1,1,1,26
3352,1,1,0,1,0,0,0,1,1,0,0,0,1,18
3353,1,1,0,1,0,0,0,1,1,0,0,1,1,28
3354,1,1,0,1,0,0,0,1,1,0,1,0,1,31
3355,1,1,0,1,0,0,0,1,1,0,1,1,1,27
3356,1,1,0,1,0,0,0,1,1,1,0,0,1,24
3357,1,1,0,1,0,0,0,1,1,1,0,1,1,22
3358,1,1,0,1,0,0,0,1,1,1,1,0,1,25
3359,1,1,0,1,0,0,0,1,1,1,1,1,1,31
3360,1,1,0,1,0,0,1,0,0,0,0,0,1,25
3361,1,1,0,1,0,0,1,0,0,0,0,1,1,24
3362,1,1,0,1,0,0,1,0,0,0,1,0,1,23
3363,1,1,0,1,0,0,1,0,0,0,1,1,1,27
3364,1,1,0,1,0,0,1,0,0,1,0,0,1,21
3365,1,1,0,1,0,0,1,0,0,1,0,1,1,28
3366,1,1,0,1,0,0,1,0,0,1,1,0,1,35
3367,1,1,0,1,0,0,1,0,0,1,1,1,1,22
3368,1,1,0,1,0,0,1,0,1,0,0,0,1,27
3369,1,1,0,1,0,0,1,0,1,0,0,1,1,33
3370,1,1,0,1,0,0,1,0,1,0,1,0,1,24
3371,1,1,0,1,0,0,1,0,1,0,1,1,1,18
3372,1,1,0,1,0,0,1,0,1,1,0,0,1,27
3373,1,1,0,1,0,0,1,0,1,1,0,1,1,23
3374,1,1,0,1,0,0,1,0,1,1,1,0,1,27
3375,1,1,0,1,0,0,1,0,1,1,1,1,1,33
3376,1,1,0,1,0,0,1,1,0,0,0,0,1,30
3377,1,1,0,1,0,0,1,1,0,0,0,1,1,27
3378,1,1,0,1,0,0,1,1,0,0,1,0,1,33
3379,1,1,0,1,0,0,1,1,0,0,1,1,1,21
3380,1,1,0,1,0,0,1,1,0,1,0,0,1,32
3381,1,1,0,1,0,0,1,1,0,1,0,1,1,26
3382,1,1,0,1,0,0,1,1,0,1,1,0,1,20
3383,1,1,0,1,0,0,1,1,0,1,1,1,1,15
3384,1,1,0,1,0,0,1,1,1,0,0,0,1,26
3385,1,1,0,1,0,0,1,1,1,0,0,1,1,21
3386,1,1,0,1,0,0,1,1,1,0,1,0,1,23
3387,1,1,0,1,0,0,1,1,1,0,1,1,1,31
3388,1,1,0,1,0,0,1,1,1,1,0,0,1,24
3389,1,1,0,1,0,0,1,1,1,1,0,1,1,32
3390,1,1,0,1,0,0,1,1,1,1,1,0,1,28
3391,1,1,0,1,0,0,1,1,1,1,1,1,1,16
3392,1,1,0,1,0,1,0,0,0,0,0,0,1,21
3393,1,1,0,1,0,1,0,0,0,0,0,1,1,25
3394,1,1,0,1,0,1,0,0,0,0,1,0,1,14
3395,1,1,0,1,0,1,0,0,0,0,1,1,1,29
3396,1,1,0,1,0,1,0,0,0,1,0,0,1,27
3397,1,1,0,1,0,1,0,0,0,1,0,1,1,23
3398,1,1,0,1,0,1,0,0,0,1,1,0,1,26
3399,1,1,0,1,0,1,0,0,0,1,1,1,1,16
3400,1,1,0,1,0,1,0,0,1,0,0,0,1,20
3401,1,1,0,1,0,1,0,0,1,0,0,1,1,19
3402,1,1,0,1,0,1,0,0,1,0,1,0,1,17
3403,1,1,0,1,0,1,0,0,1,0,1,1,1,25
3404,1,1,0,1,0,1,0,0,1,1,0,0,1,30
3405,1,1,0,1,0,1,0,0,1,1,0,1,1,20
3406,1,1,0,1,0,1,0,0,1,1,1,0,1,15
3407,1,1,0,1,0,1,0,0,1,1,1,1,1,24
3408,1,1,0,1,0,1,0,1,0,0,0,0,1,17
3409,1,1,0,1,0,1,0,1,0,0,0,1,1,20
3410,1,1,0,1,0,1,0,1,0,0,1,0,1,27
3411,1,1,0,1,0,1,0,1,0,0,1,1,1,23
3412,1,1,0,1,0,1,0,1,0,1,0,0,1,20
3413,1,1,0,1,0,1,0,1,0,1,0,1,1,27
3414,1,1,0,1,0,1,0,1,0,1,1,0,1,23
3415,1,1,0,1,0,1,0,1,0,1,1,1,1,19
3416,1,1,0,1,0,1,0,1,1,0,0,0,1,36
3417,1,1,0,1,0,1,0,1,1,0,0,1,1,26
3418,1,1,0,1,0,1,0,1,1,0,1,0,1,21
3419,1,1,0,1,0,1,0,1,1,0,1,1,1,27
3420,1,1,0,1,0,1,0,1,1,1,0,0,1,26
3421,1,1,0,1,0,1,0,1,1,1,0,1,1,29
3422,1,1,0,1,0,1,0,1,1,1,1,0,1,21
3423,1,1,0,1,0,1,0,1,1,1,1,1,1,30
3424,1,1,0,1,0,1,1,0,0,0,0,0,1,38
3425,1,1,0,1,0,1,1,0,0,0,0,1,1,19
3426,1,1,0,1,0,1,1,0,0,0,1,0,1,24
3427,1,1,0,1,0,1,1,0,0,0,1,1,1,21
3428,1,1,0,1,0,1,1,0,0,1,0,0,1,18
3429,1,1,0,1,0,1,1,0,0,1,0,1,1,24
3430,1,1,0,1,0,1,1,0,0,1,1,0,1,31
3431,1,1,0,1,0,1,1,0,0,1,1,1,1,29
3432,1,1,0,1,0,1,1,0,1,0,0,0,1,20
3433,1,1,0,1,0,1,1,0,1,0,0,1,1,25
3434,1,1,0,1,0,1,1,0,1,0,1,0,1,22
3435,1,1,0,1,0,1,1,0,1,0,1,1,1,28
3436,1,1,0,1,0,1,1,0,1,1,0,0,1,28
3437,1,1,0,1,0,1,1,0,1,1,0,1,1,23
3438,1,1,0,1,0,1,1,0,1,1,1,0,1,35
3439,1,1,0,1,0,1,1,0,1,1,1,1,1,29
3440,1,1,0,1,0,1,1,1,0,0,0,0,1,24
3441,1,1,0,1,0,1,1,1,0,0,0,1,1,23
3442,1,1,0,1,0,1,1,1,0,0,1,0,1,28
3443,1,1,0,1,0,1,1,1,0,0,1,1,1,22
3444,1,1,0,1,0,1,1,1,0,1,0,0,1,21
3445,1,1,0,1,0,1,1,1,0,1,0,1,1,14
3446,1,1,0,1,0,1,1,1,0,1,1,0,1,22
3447,1,1,0,1,0,1,1,1,0,1,1,1,1,22
3448,1,1,0,1,0,1,1,1,1,0,0,0,1,24
3449,1,1,0,1,0,1,1,1,1,0,0,1,1,24
3450,1,1,0,1,0,1,1,1,1,0,1,0,1,22
3451,1,1,0,1,0,1,1,1,1,0,1,1,1,28
3452,1,1,0,1,0,1,1,1,1,1,0,0,1,27
3453,1,1,0,1,0,1,1,1,1,1,0,1,1,24
3454,1,1,0,1,0,1,1,1,1,1,1,0,1,19
3455,1,1,0,1,0,1,1,1,1,1,1,1,1,29
3456,1,1,0,1,1,0,0,0,0,0,0,0,1,27
3457,1,1,0,1,1,0,0,0,0,0,0,1,1,20
3458,1,1,0,1,1,0,0,0,0,0,1,0,1,25
3459,1,1,0,1,1,0,0,0,0,0,1,1,1,26
3460,1,1,0,1,1,0,0,0,0,1,0,0,1,26
3461,1,1,0,1,1,0,0,0,0,1,0,1,1,16
3462,1,1,0,1,1,0,0,0,0,1,1,0,1,26
3463,1,1,0,1,1,0,0,0,0,1,1,1,1,25
3464,1,1,0,1,1,0,0,0,1,0,0,0,1,35
3465,1,1,0,1,1,0,0,0,1,0,0,1,1,25
3466,1,1,0,1,1,0,0,0,1,0,1,0,1,33
3467,1,1,0,1,1,0,0,0,1,0,1,1,1,29
3468,1,1,0,1,1,0,0,0,1,1,0,0,1,22
3469,1,1,0,1,1,0,0,0,1,1,0,1,1,31
3470,1,1,0,1,1,0,0,0,1,1,1,0,1,17
3471,1,1,0,1,1,0,0,0,1,1,1,1,1,19
3472,1,1,0,1,1,0,0,1,0,0,0,0,1,24
3473,1,1,0,1,1,0,0,1,0,0,0,1,1,21
3474,1,1,0,1,1,0,0,1,0,0,1,0,1,20
3475,1,1,0,1,1,0,0,1,0,0,1,1,1,27
3476,1,1,0,1,1,0,0,1,0,1,0,0,1,29
3477,1,1,0,1,1,0,0,1,0,1,0,1,1,24
3478,1,1,0,1,1,0,0,1,0,1,1,0,1,27
3479,1,1,0,1,1,0,0,1,0,1,1,1,1,31
3480,1,1,0,1,1,0,0,1,1,0,0,0,1,31
3481,1,1,0,1,1,0,0,1,1,0,0,1,1,25
3482,1,1,0,1,1,0,0,1,1,0,1,0,1,15
3483,1,1,0,1,1,0,0,1,1,0,1,1,1,27
3484,1,1,0,1,1,0,0,1,1,1,0,0,1,23
3485,1,1,0,1,1,0,0,1,1,1,0,1,1,40
3486,1,1,0,1,1,0,0,1,1,1,1,0,1,30
3487,1,1,0,1,1,0,0,1,1,1,1,1,1,24
3488,1,1,0,1,1,0,1,0,0,0,0,0,1,32
3489,1,1,0,1,1,0,1,0,0,0,0,1,1,18
3490,1,1,0,1,1,0,1,0,0,0,1,0,1,23
3491,1,1,0,1,1,0,1,0,0,0,1,1,1,24
3492,1,1,0,1,1,0,1,0,0,1,0,0,1,30
3493,1,1,0,1,1,0,1,0,0,1,0,1,1,19
3494,1,1,0,1,1,0,1,0,0,1,1,0,1,27
3495,1,1,0,1,1,0,1,0,0,1,1,1,1,32
3496,1,1,0,1,1,0,1,0,1,0,0,0,1,20
3497,1,1,0,1,1,0,1,0,1,0,0,1,1,15
3498,1,1,0,1,1,0,1,0,1,0,1,0,1,26
3499,1,1,0,1,1,0,1,0,1,0,1,1,1,17
3500,1,1,0,1,1,0,1,0,1,1,0,0,1,21
3501,1,1,0,1,1,0,1,0,1,1,0,1,1,22
3502,1,1,0,1,1,0,1,0,1,1,1,0,1,27
3503,1,1,0,1,1,0,1,0,1,1,1,1,1,33
3504,1,1,0,1,1,0,1,1,0,0,0,0,1,25
3505,1,1,0,1,1,0,1,1,0,0,0,1,1,15
3506,1,1,0,1,1,0,1,1,0,0,1,0,1,25
3507,1,1,0,1,1,0,1,1,0,0,1,1,1,21
3508,1,1,0,1,1,0,1,1,0,1,0,0,1,30
3509,1,1,0,1,1,0,1,1,0,1,0,1,1,15
3510,1,1,0,1,1,0,1,1,0,1,1,0,1,30
3511,1,1,0,1,1,0,1,1,0,1,1,1,1,32
3512,1,1,0,1,1,0,1,1,1,0,0,0,1,26
3513,1,1,0,1,1,0,1,1,1,0,0,1,1,22
3514,1,1,0,1,1,0,1,1,1,0,1,0,1,36
3515,1,1,0,1,1,0,1,1,1,0,1,1,1,19
3516,1,1,0,1,1,0,1,1,1,1,0,0,1,28
3517,1,1,0,1,1,0,1,1,1,1,0,1,1,28
3518,1,1,0,1,1,0,1,1,1,1,1,0,1,22
3519,1,1,0,1,1,0,1,1,1,1,1,1,1,27
3520,1,1,0,1,1,1,0,0,0,0,0,0,1,33
3521,1,1,0,1,1,1,0,0,0,0,0,1,1,31
3522,1,1,0,1,1,1,0,0,0,0,1,0,1,18
3523,1,1,0,1,1,1,0,0,0,0,1,1,1,24
3524,1,1,0,1,1,1,0,0,0,1,0,0,1,25
3525,1,1,0,1,1,1,0,0,0,1,0,1,1,18
3526,1,1,0,1,1,1,0,0,0,1,1,0,1,33
3527,1,1,0,1,1,1,0,0,0,1,1,1,1,22
3528,1,1,0,1,1,1,0,0,1,0,0,0,1,9
3529,1,1,0,1,1,1,0,0,1,0,0,1,1,29
3530,1,1,0,1,1,1,0,0,1,0,1,0,1,24
3531,1,1,0,1,1,1,0,0,1,0,1,1,1,22
3532,1,1,0,1,1,1,0,0,1,1,0,0,1,20
3533,1,1,0,1,1,1,0,0,1,1,0,1,1,25
3534,1,1,0,1,1,1,0,0,1,1,1,0,1,20
3535,1,1,0,1,1,1,0,0,1,1,1,1,1,20
3536,1,1,0,1,1,1,0,1,0,0,0,0,1,29
3537,1,1,0,1,1,1,0,1,0,0,0,1,1,22
3538,1,1,0,1,1,1,0,1,0,0,1,0,1,26
3539,1,1,0,1,1,1,0,1,0,0,1,1,1,21
3540,1,1,0,1,1,1,0,1,0,1,0,0,1,26
3541,1,1,0,1,1,1,0,1,0,1,0,1,1,25
3542,1,1,0,1,1,1,0,1,0,1,1,0,1,20
3543,1,1,0,1,1,1,0,1,0,1,1,1,1,25
3544,1,1,0,1,1,1,0,1,1,0,0,0,1,22
3545,1,1,0,1,1,1,0,1,1,0,0,1,1,21
3546,1,1,0,1,1,1,0,1,1,0,1,0,1,35
3547,1,1,0,1,1,1,0,1,1,0,1,1,1,26
3548,1,1,0,1,1,1,0,1,1,1,0,0,1,21
3549,1,1,0,1,1,1,0,1,1,1,0,1,1,23
3550,1,1,0,1,1,1,0,1,1,1,1,0,1,24
3551,1,1,0,1,1,1,0,1,1,1,1,1,1,18
3552,1,1,0,1,1,1,1,0,0,0,0,0,1,29
3553,1,1,0,1,1,1,1,0,0,0,0,1,1,17
3554,1,1,0,1,1,1,1,0,0,0,1,0,1,30
3555,1,1,0,1,1,1,1,0,0,0,1,1,1,28
3556,1,1,0,1,1,1,1,0,0,1,0,0,1,17
3557,1,1,0,1,1,1,1,0,0,1,0,1,1,22
3558,1,1,0,1,1,1,1,0,0,1,1,0,1,27
3559,1,1,0,1,1,1,1,0,0,1,1,1,1,24
3560,1,1,0,1,1,1,1,0,1,0,0,0,1,29
3561,1,1,0,1,1,1,1,0,1,0,0,1,1,35
3562,1,1,0,1,1,1,1,0,1,0,1,0,1,28
3563,1,1,0,1,1,1,1,0,1,0,1,1,1,34
3564,1,1,0,1,1,1,1,0,1,1,0,0,1,26
3565,1,1,0,1,1,1,1,0,1,1,0,1,1,23
3566,1,1,0,1,1,1,1,0,1,1,1,0,1,28
3567,1,1,0,1,1,1,1,0,1,1,1,1,1,23
3568,1,1,0,1,1,1,1,1,0,0,0,0,1,34
3569,1,1,0,1,1,1,1,1,0,0,0,1,1,32
3570,1,1,0,1,1,1,1,1,0,0,1,0,1,28
3571,1,1,0,1,1,1,1,1,0,0,1,1,1,20
3572,1,1,0,1,1,1,1,1,0,1,0,0,1,30
3573,1,1,0,1,1,1,1,1,0,1,0,1,1,25
3574,1,1,0,1,1,1,1,1,0,1,1,0,1,25
3575,1,1,0,1,1,1,1,1,0,1,1,1,1,22
3576,1,1,0,1,1,1,1,1,1,0,0,0,1,31
3577,1,1,0,1,1,1,1,1,1,0,0,1,1,20
3578,1,1,0,1,1,1,1,1,1,0,1,0,1,28
3579,1,1,0,1,1,1,1,1,1,0,1,1,1,19
3580,1,1,0,1,1,1,1,1,1,1,0,0,1,16
3581,1,1,0,1,1,1,1,1,1,1,0,1,1,22
3582,1,1,0,1,1,1,1,1,1,1,1,0,1,25
3583,1,1,0,1,1,1,1,1,1,1,1,1,1,35
3584,1,1,1,0,0,0,0,0,0,0,0,0,0,25
3585,1,1,1,0,0,0,0,0,0,0,0,1,0,24
3586,1,1,1,0,0,0,0,0,0,0,1,0,0,31
3587,1,1,1,0,0,0,0,0,0,0,1,1,0,26
3588,1,1,1,0,0,0,0,0,0,1,0,0,0,28
3589,1,1,1,0,0,0,0,0,0,1,0,1,1,21
3590,1,1,1,0,0,0,0,0,0,1,1,0,1,23
3591,1,1,1,0,0,0,0,0,0,1,1,1,1,19
3592,1,1,1,0,0,0,0,0,1,0,0,0,0,28
3593,1,1,1,0,0,0,0,0,1,0,0,1,1,25
3594,1,1,1,0,0,0,0,0,1,0,1,0,1,32
3595,1,1,1,0,0,0,0,0,1,0,1,1,1,19
3596,1,1,1,0,0,0,0,0,1,1,0,0,0,19
3597,1,1,1,0,0,0,0,0,1,1,0,1,1,19
3598,1,1,1,0,0,0,0,0,1,1,1,0,1,19
3599,1,1,1,0,0,0,0,0,1,1,1,1,1,12
3600,1,1,1,0,0,0,0,1,0,0,0,0,0,29
3601,1,1,1,0,0,0,0,1,0,0,0,1,0,30
3602,1,1,1,0,0,0,0,1,0,0,1,0,0,20
3603,1,1,1,0,0,0,0,1,0,0,1,1,0,33
3604,1,1,1,0,0,0,0,1,0,1,0,0,0,28
3605,1,1,1,0,0,0,0,1,0,1,0,1,1,24
3606,1,1,1,0,0,0,0,1,0,1,1,0,1,25
3607,1,1,1,0,0,0,0,1,0,1,1,1,1,28
3608,1,1,1,0,0,0,0,1,1,0,0,0,0,24
3609,1,1,1,0,0,0,0,1,1,0,0,1,1,29
3610,1,1,1,0,0,0,0,1,1,0,1,0,1,22
3611,1,1,1,0,0,0,0,1,1,0,1,1,1,25
3612,1,1,1,0,0,0,0,1,1,1,0,0,0,19
3613,1,1,1,0,0,0,0,1,1,1,0,1,1,27
3614,1,1,1,0,0,0,0,1,1,1,1,0,1,23
3615,1,1,1,0,0,0,0,1,1,1,1,1,1,23
3616,1,1,1,0,0,0,1,0,0,0,0,0,0,24
3617,1,1,1,0,0,0,1,0,0,0,0,1,0,24
3618,1,1,1,0,0,0,1,0,0,0,1,0,0,26
3619,1,1,1,0,0,0,1,0,0,0,1,1,0,17
3620,1,1,1,0,0,0,1,0,0,1,0,0,0,17
3621,1,1,1,0,0,0,1,0,0,1,0,1,1,18
3622,1,1,1,0,0,0,1,0,0,1,1,0,1,25
